	sent_index	word_index	word	region	condition
536	2	4	bottle	np2sg	and_pl_sg-Vsg
537	2	5	is	Vsg	and_pl_sg-Vsg
538	2	7	<eos>	End	and_pl_sg-Vsg
539	3	0	The	det1pl	and_pl_sg-Vsg
540	3	1	headlines	np1pl	and_pl_sg-Vsg
541	3	2	and	and	and_pl_sg-Vsg
542	3	3	the	det2sg	and_pl_sg-Vsg
543	3	4	story	np2sg	and_pl_sg-Vsg
544	3	5	is	Vsg	and_pl_sg-Vsg
545	3	7	<eos>	End	and_pl_sg-Vsg
546	4	0	The	det1pl	and_pl_sg-Vsg
547	4	1	leaders	np1pl	and_pl_sg-Vsg
548	4	2	and	and	and_pl_sg-Vsg
549	4	3	the	det2sg	and_pl_sg-Vsg
550	4	4	rival	np2sg	and_pl_sg-Vsg
551	4	5	is	Vsg	and_pl_sg-Vsg
552	4	7	<eos>	End	and_pl_sg-Vsg
553	5	0	The	det1pl	and_pl_sg-Vsg
554	5	1	physicians	np1pl	and_pl_sg-Vsg
555	5	2	and	and	and_pl_sg-Vsg
556	5	3	the	det2sg	and_pl_sg-Vsg
557	5	4	patient	np2sg	and_pl_sg-Vsg
558	5	5	is	Vsg	and_pl_sg-Vsg
559	5	7	<eos>	End	and_pl_sg-Vsg
560	6	0	The	det1pl	and_pl_sg-Vsg
561	6	1	experts	np1pl	and_pl_sg-Vsg
562	6	2	and	and	and_pl_sg-Vsg
563	6	3	the	det2sg	and_pl_sg-Vsg
564	6	4	specialist	np2sg	and_pl_sg-Vsg
565	6	5	is	Vsg	and_pl_sg-Vsg
566	6	7	<eos>	End	and_pl_sg-Vsg
567	7	0	The	det1pl	and_pl_sg-Vsg
568	7	1	stockbrokers	np1pl	and_pl_sg-Vsg
569	7	2	and	and	and_pl_sg-Vsg
570	7	3	the	det2sg	and_pl_sg-Vsg
571	7	4	consultant	np2sg	and_pl_sg-Vsg
572	7	5	is	Vsg	and_pl_sg-Vsg
573	7	7	<eos>	End	and_pl_sg-Vsg
574	8	0	The	det1pl	and_pl_sg-Vsg
575	8	1	commanders	np1pl	and_pl_sg-Vsg
576	8	2	and	and	and_pl_sg-Vsg
577	8	3	the	det2sg	and_pl_sg-Vsg
578	8	4	deputy	np2sg	and_pl_sg-Vsg
579	8	5	is	Vsg	and_pl_sg-Vsg
580	8	7	<eos>	End	and_pl_sg-Vsg
581	9	0	The	det1pl	and_pl_sg-Vsg
582	9	1	pilots	np1pl	and_pl_sg-Vsg
583	9	2	and	and	and_pl_sg-Vsg
584	9	3	the	det2sg	and_pl_sg-Vsg
585	9	4	plane	np2sg	and_pl_sg-Vsg
586	9	5	is	Vsg	and_pl_sg-Vsg
587	9	7	<eos>	End	and_pl_sg-Vsg
588	10	0	The	det1pl	and_pl_sg-Vsg
589	10	1	knights	np1pl	and_pl_sg-Vsg
590	10	2	and	and	and_pl_sg-Vsg
591	10	3	the	det2sg	and_pl_sg-Vsg
592	10	4	horse	np2sg	and_pl_sg-Vsg
593	10	5	is	Vsg	and_pl_sg-Vsg
594	10	7	<eos>	End	and_pl_sg-Vsg
595	11	0	The	det1pl	and_pl_sg-Vsg
596	11	1	keys	np1pl	and_pl_sg-Vsg
597	11	2	and	and	and_pl_sg-Vsg
598	11	3	the	det2sg	and_pl_sg-Vsg
599	11	4	lock	np2sg	and_pl_sg-Vsg
600	11	5	is	Vsg	and_pl_sg-Vsg
601	11	7	<eos>	End	and_pl_sg-Vsg
602	12	0	The	det1pl	and_pl_sg-Vsg
603	12	1	memos	np1pl	and_pl_sg-Vsg
604	12	2	and	and	and_pl_sg-Vsg
605	12	3	the	det2sg	and_pl_sg-Vsg
606	12	4	message	np2sg	and_pl_sg-Vsg
607	12	5	is	Vsg	and_pl_sg-Vsg
608	12	7	<eos>	End	and_pl_sg-Vsg
609	13	0	The	det1pl	and_pl_sg-Vsg
610	13	1	warnings	np1pl	and_pl_sg-Vsg
611	13	2	and	and	and_pl_sg-Vsg
612	13	3	the	det2sg	and_pl_sg-Vsg
613	13	4	decision	np2sg	and_pl_sg-Vsg
614	13	5	is	Vsg	and_pl_sg-Vsg
615	13	7	<eos>	End	and_pl_sg-Vsg
616	14	0	The	det1pl	and_pl_sg-Vsg
617	14	1	protests	np1pl	and_pl_sg-Vsg
618	14	2	and	and	and_pl_sg-Vsg
619	14	3	the	det2sg	and_pl_sg-Vsg
620	14	4	petition	np2sg	and_pl_sg-Vsg
621	14	5	is	Vsg	and_pl_sg-Vsg
622	14	7	<eos>	End	and_pl_sg-Vsg
623	15	0	The	det1pl	and_pl_sg-Vsg
624	15	1	investigations	np1pl	and_pl_sg-Vsg
625	15	2	and	and	and_pl_sg-Vsg
626	15	3	the	det2sg	and_pl_sg-Vsg
627	15	4	study	np2sg	and_pl_sg-Vsg
628	15	5	is	Vsg	and_pl_sg-Vsg
629	15	7	<eos>	End	and_pl_sg-Vsg
630	16	0	The	det1pl	and_pl_sg-Vsg
631	16	1	drivers	np1pl	and_pl_sg-Vsg
632	16	2	and	and	and_pl_sg-Vsg
633	16	3	the	det2sg	and_pl_sg-Vsg
634	16	4	passenger	np2sg	and_pl_sg-Vsg
635	16	5	is	Vsg	and_pl_sg-Vsg
636	16	7	<eos>	End	and_pl_sg-Vsg
637	17	0	The	det1pl	and_pl_sg-Vsg
638	17	1	walls	np1pl	and_pl_sg-Vsg
639	17	2	and	and	and_pl_sg-Vsg
640	17	3	the	det2sg	and_pl_sg-Vsg
641	17	4	screen	np2sg	and_pl_sg-Vsg
642	17	5	is	Vsg	and_pl_sg-Vsg
643	17	7	<eos>	End	and_pl_sg-Vsg
644	18	0	The	det1pl	and_pl_sg-Vsg
645	18	1	apartments	np1pl	and_pl_sg-Vsg
646	18	2	and	and	and_pl_sg-Vsg
647	18	3	the	det2sg	and_pl_sg-Vsg
648	18	4	studio	np2sg	and_pl_sg-Vsg
649	18	5	was	Vsg	and_pl_sg-Vsg
650	18	7	<eos>	End	and_pl_sg-Vsg
651	19	0	The	det1pl	and_pl_sg-Vsg
652	19	1	pedestrians	np1pl	and_pl_sg-Vsg
653	19	2	and	and	and_pl_sg-Vsg
654	19	3	the	det2sg	and_pl_sg-Vsg
655	19	4	vehicle	np2sg	and_pl_sg-Vsg
656	19	5	was	Vsg	and_pl_sg-Vsg
657	19	7	<eos>	End	and_pl_sg-Vsg
658	20	0	The	det1pl	and_pl_sg-Vsg
659	20	1	coaches	np1pl	and_pl_sg-Vsg
660	20	2	and	and	and_pl_sg-Vsg
661	20	3	the	det2sg	and_pl_sg-Vsg
662	20	4	athlete	np2sg	and_pl_sg-Vsg
663	20	5	was	Vsg	and_pl_sg-Vsg
664	20	7	<eos>	End	and_pl_sg-Vsg
665	21	0	The	det1pl	and_pl_sg-Vsg
666	21	1	episodes	np1pl	and_pl_sg-Vsg
667	21	2	and	and	and_pl_sg-Vsg
668	21	3	the	det2sg	and_pl_sg-Vsg
669	21	4	chapter	np2sg	and_pl_sg-Vsg
670	21	5	was	Vsg	and_pl_sg-Vsg
671	21	7	<eos>	End	and_pl_sg-Vsg
672	22	0	The	det1pl	and_pl_sg-Vsg
673	22	1	programs	np1pl	and_pl_sg-Vsg
674	22	2	and	and	and_pl_sg-Vsg
675	22	3	the	det2sg	and_pl_sg-Vsg
676	22	4	mistake	np2sg	and_pl_sg-Vsg
677	22	5	was	Vsg	and_pl_sg-Vsg
678	22	7	<eos>	End	and_pl_sg-Vsg
679	23	0	The	det1pl	and_pl_sg-Vsg
680	23	1	managers	np1pl	and_pl_sg-Vsg
681	23	2	and	and	and_pl_sg-Vsg
682	23	3	the	det2sg	and_pl_sg-Vsg
683	23	4	executive	np2sg	and_pl_sg-Vsg
684	23	5	was	Vsg	and_pl_sg-Vsg
685	23	7	<eos>	End	and_pl_sg-Vsg
686	24	0	The	det1pl	and_pl_sg-Vsg
687	24	1	mayors	np1pl	and_pl_sg-Vsg
688	24	2	and	and	and_pl_sg-Vsg
689	24	3	the	det2sg	and_pl_sg-Vsg
690	24	4	governor	np2sg	and_pl_sg-Vsg
691	24	5	was	Vsg	and_pl_sg-Vsg
692	24	7	<eos>	End	and_pl_sg-Vsg
693	25	0	The	det1pl	and_pl_sg-Vsg
694	25	1	cultures	np1pl	and_pl_sg-Vsg
695	25	2	and	and	and_pl_sg-Vsg
696	25	3	the	det2sg	and_pl_sg-Vsg
697	25	4	tradition	np2sg	and_pl_sg-Vsg
698	25	5	was	Vsg	and_pl_sg-Vsg
699	25	7	<eos>	End	and_pl_sg-Vsg
700	26	0	The	det1pl	and_pl_sg-Vsg
701	26	1	activities	np1pl	and_pl_sg-Vsg
702	26	2	and	and	and_pl_sg-Vsg
703	26	3	the	det2sg	and_pl_sg-Vsg
704	26	4	exercise	np2sg	and_pl_sg-Vsg
705	26	5	was	Vsg	and_pl_sg-Vsg
706	26	7	<eos>	End	and_pl_sg-Vsg
707	27	0	The	det1pl	and_pl_sg-Vsg
708	27	1	arguments	np1pl	and_pl_sg-Vsg
709	27	2	and	and	and_pl_sg-Vsg
710	27	3	the	det2sg	and_pl_sg-Vsg
711	27	4	controversy	np2sg	and_pl_sg-Vsg
712	27	5	was	Vsg	and_pl_sg-Vsg
713	27	7	<eos>	End	and_pl_sg-Vsg
714	28	0	The	det1pl	and_pl_sg-Vsg
715	28	1	defects	np1pl	and_pl_sg-Vsg
716	28	2	and	and	and_pl_sg-Vsg
717	28	3	the	det2sg	and_pl_sg-Vsg
718	28	4	problem	np2sg	and_pl_sg-Vsg
719	28	5	was	Vsg	and_pl_sg-Vsg
720	28	7	<eos>	End	and_pl_sg-Vsg
721	29	0	The	det1pl	and_pl_sg-Vsg
722	29	1	assumptions	np1pl	and_pl_sg-Vsg
723	29	2	and	and	and_pl_sg-Vsg
724	29	3	the	det2sg	and_pl_sg-Vsg
725	29	4	hope	np2sg	and_pl_sg-Vsg
726	29	5	was	Vsg	and_pl_sg-Vsg
727	29	7	<eos>	End	and_pl_sg-Vsg
728	30	0	The	det1pl	and_pl_sg-Vsg
729	30	1	pools	np1pl	and_pl_sg-Vsg
730	30	2	and	and	and_pl_sg-Vsg
731	30	3	the	det2sg	and_pl_sg-Vsg
732	30	4	park	np2sg	and_pl_sg-Vsg
733	30	5	was	Vsg	and_pl_sg-Vsg
734	30	7	<eos>	End	and_pl_sg-Vsg
735	31	0	The	det1pl	and_pl_sg-Vsg
736	31	1	tires	np1pl	and_pl_sg-Vsg
737	31	2	and	and	and_pl_sg-Vsg
738	31	3	the	det2sg	and_pl_sg-Vsg
739	31	4	wheel	np2sg	and_pl_sg-Vsg
740	31	5	was	Vsg	and_pl_sg-Vsg
741	31	7	<eos>	End	and_pl_sg-Vsg
742	32	0	The	det1pl	and_pl_sg-Vsg
743	32	1	reports	np1pl	and_pl_sg-Vsg
744	32	2	and	and	and_pl_sg-Vsg
745	32	3	the	det2sg	and_pl_sg-Vsg
746	32	4	review	np2sg	and_pl_sg-Vsg
747	32	5	was	Vsg	and_pl_sg-Vsg
748	32	7	<eos>	End	and_pl_sg-Vsg
749	33	0	The	det1pl	and_pl_sg-Vsg
750	33	1	warrants	np1pl	and_pl_sg-Vsg
751	33	2	and	and	and_pl_sg-Vsg
752	33	3	the	det2sg	and_pl_sg-Vsg
753	33	4	verdict	np2sg	and_pl_sg-Vsg
754	33	5	was	Vsg	and_pl_sg-Vsg
755	33	7	<eos>	End	and_pl_sg-Vsg
756	34	0	The	det1pl	and_pl_sg-Vsg
757	34	1	meetings	np1pl	and_pl_sg-Vsg
758	34	2	and	and	and_pl_sg-Vsg
759	34	3	the	det2sg	and_pl_sg-Vsg
760	34	4	conference	np2sg	and_pl_sg-Vsg
761	34	5	was	Vsg	and_pl_sg-Vsg
762	34	7	<eos>	End	and_pl_sg-Vsg
763	35	0	The	det1pl	and_pl_sg-Vsg
764	35	1	sidewalks	np1pl	and_pl_sg-Vsg
765	35	2	and	and	and_pl_sg-Vsg
766	35	3	the	det2sg	and_pl_sg-Vsg
767	35	4	street	np2sg	and_pl_sg-Vsg
768	35	5	was	Vsg	and_pl_sg-Vsg
769	35	7	<eos>	End	and_pl_sg-Vsg
770	36	0	The	det1pl	and_pl_sg-Vsg
771	36	1	jobs	np1pl	and_pl_sg-Vsg
772	36	2	and	and	and_pl_sg-Vsg
773	36	3	the	det2sg	and_pl_sg-Vsg
774	36	4	duty	np2sg	and_pl_sg-Vsg
775	36	5	was	Vsg	and_pl_sg-Vsg
776	36	7	<eos>	End	and_pl_sg-Vsg
777	0	0	The	det1sg	and_sg_sg-Vsg
778	0	1	bull	np1sg	and_sg_sg-Vsg
779	0	2	and	and	and_sg_sg-Vsg
780	0	3	the	det2sg	and_sg_sg-Vsg
781	0	4	pig	np2sg	and_sg_sg-Vsg
782	0	5	is	Vsg	and_sg_sg-Vsg
783	0	7	<eos>	End	and_sg_sg-Vsg
784	1	0	The	det1sg	and_sg_sg-Vsg
785	1	1	door	np1sg	and_sg_sg-Vsg
786	1	2	and	and	and_sg_sg-Vsg
787	1	3	the	det2sg	and_sg_sg-Vsg
788	1	4	window	np2sg	and_sg_sg-Vsg
789	1	5	is	Vsg	and_sg_sg-Vsg
790	1	7	<eos>	End	and_sg_sg-Vsg
791	2	0	The	det1sg	and_sg_sg-Vsg
792	2	1	toy	np1sg	and_sg_sg-Vsg
793	2	2	and	and	and_sg_sg-Vsg
794	2	3	the	det2sg	and_sg_sg-Vsg
795	2	4	bottle	np2sg	and_sg_sg-Vsg
796	2	5	is	Vsg	and_sg_sg-Vsg
797	2	7	<eos>	End	and_sg_sg-Vsg
798	3	0	The	det1sg	and_sg_sg-Vsg
799	3	1	headline	np1sg	and_sg_sg-Vsg
800	3	2	and	and	and_sg_sg-Vsg
801	3	3	the	det2sg	and_sg_sg-Vsg
802	3	4	story	np2sg	and_sg_sg-Vsg
803	3	5	is	Vsg	and_sg_sg-Vsg
804	3	7	<eos>	End	and_sg_sg-Vsg
805	4	0	The	det1sg	and_sg_sg-Vsg
806	4	1	leader	np1sg	and_sg_sg-Vsg
807	4	2	and	and	and_sg_sg-Vsg
808	4	3	the	det2sg	and_sg_sg-Vsg
809	4	4	rival	np2sg	and_sg_sg-Vsg
810	4	5	is	Vsg	and_sg_sg-Vsg
811	4	7	<eos>	End	and_sg_sg-Vsg
812	5	0	The	det1sg	and_sg_sg-Vsg
813	5	1	physician	np1sg	and_sg_sg-Vsg
814	5	2	and	and	and_sg_sg-Vsg
815	5	3	the	det2sg	and_sg_sg-Vsg
816	5	4	patient	np2sg	and_sg_sg-Vsg
817	5	5	is	Vsg	and_sg_sg-Vsg
818	5	7	<eos>	End	and_sg_sg-Vsg
819	6	0	The	det1sg	and_sg_sg-Vsg
820	6	1	expert	np1sg	and_sg_sg-Vsg
821	6	2	and	and	and_sg_sg-Vsg
822	6	3	the	det2sg	and_sg_sg-Vsg
823	6	4	specialist	np2sg	and_sg_sg-Vsg
824	6	5	is	Vsg	and_sg_sg-Vsg
825	6	7	<eos>	End	and_sg_sg-Vsg
826	7	0	The	det1sg	and_sg_sg-Vsg
827	7	1	stockbroker	np1sg	and_sg_sg-Vsg
828	7	2	and	and	and_sg_sg-Vsg
829	7	3	the	det2sg	and_sg_sg-Vsg
830	7	4	consultant	np2sg	and_sg_sg-Vsg
831	7	5	is	Vsg	and_sg_sg-Vsg
832	7	7	<eos>	End	and_sg_sg-Vsg
833	8	0	The	det1sg	and_sg_sg-Vsg
834	8	1	commander	np1sg	and_sg_sg-Vsg
835	8	2	and	and	and_sg_sg-Vsg
836	8	3	the	det2sg	and_sg_sg-Vsg
837	8	4	deputy	np2sg	and_sg_sg-Vsg
838	8	5	is	Vsg	and_sg_sg-Vsg
839	8	7	<eos>	End	and_sg_sg-Vsg
840	9	0	The	det1sg	and_sg_sg-Vsg
841	9	1	pilot	np1sg	and_sg_sg-Vsg
842	9	2	and	and	and_sg_sg-Vsg
843	9	3	the	det2sg	and_sg_sg-Vsg
844	9	4	plane	np2sg	and_sg_sg-Vsg
845	9	5	is	Vsg	and_sg_sg-Vsg
846	9	7	<eos>	End	and_sg_sg-Vsg
847	10	0	The	det1sg	and_sg_sg-Vsg
848	10	1	knight	np1sg	and_sg_sg-Vsg
849	10	2	and	and	and_sg_sg-Vsg
850	10	3	the	det2sg	and_sg_sg-Vsg
851	10	4	horse	np2sg	and_sg_sg-Vsg
852	10	5	is	Vsg	and_sg_sg-Vsg
853	10	7	<eos>	End	and_sg_sg-Vsg
854	11	0	The	det1sg	and_sg_sg-Vsg
855	11	1	key	np1sg	and_sg_sg-Vsg
856	11	2	and	and	and_sg_sg-Vsg
857	11	3	the	det2sg	and_sg_sg-Vsg
858	11	4	lock	np2sg	and_sg_sg-Vsg
859	11	5	is	Vsg	and_sg_sg-Vsg
860	11	7	<eos>	End	and_sg_sg-Vsg
861	12	0	The	det1sg	and_sg_sg-Vsg
862	12	1	memo	np1sg	and_sg_sg-Vsg
863	12	2	and	and	and_sg_sg-Vsg
864	12	3	the	det2sg	and_sg_sg-Vsg
865	12	4	message	np2sg	and_sg_sg-Vsg
866	12	5	is	Vsg	and_sg_sg-Vsg
867	12	7	<eos>	End	and_sg_sg-Vsg
868	13	0	The	det1sg	and_sg_sg-Vsg
869	13	1	warning	np1sg	and_sg_sg-Vsg
870	13	2	and	and	and_sg_sg-Vsg
871	13	3	the	det2sg	and_sg_sg-Vsg
872	13	4	decision	np2sg	and_sg_sg-Vsg
873	13	5	is	Vsg	and_sg_sg-Vsg
874	13	7	<eos>	End	and_sg_sg-Vsg
875	14	0	The	det1sg	and_sg_sg-Vsg
876	14	1	protest	np1sg	and_sg_sg-Vsg
877	14	2	and	and	and_sg_sg-Vsg
878	14	3	the	det2sg	and_sg_sg-Vsg
879	14	4	petition	np2sg	and_sg_sg-Vsg
880	14	5	is	Vsg	and_sg_sg-Vsg
881	14	7	<eos>	End	and_sg_sg-Vsg
882	15	0	The	det1sg	and_sg_sg-Vsg
883	15	1	investigation	np1sg	and_sg_sg-Vsg
884	15	2	and	and	and_sg_sg-Vsg
885	15	3	the	det2sg	and_sg_sg-Vsg
886	15	4	study	np2sg	and_sg_sg-Vsg
887	15	5	is	Vsg	and_sg_sg-Vsg
888	15	7	<eos>	End	and_sg_sg-Vsg
889	16	0	The	det1sg	and_sg_sg-Vsg
890	16	1	driver	np1sg	and_sg_sg-Vsg
891	16	2	and	and	and_sg_sg-Vsg
892	16	3	the	det2sg	and_sg_sg-Vsg
893	16	4	passenger	np2sg	and_sg_sg-Vsg
894	16	5	is	Vsg	and_sg_sg-Vsg
895	16	7	<eos>	End	and_sg_sg-Vsg
896	17	0	The	det1sg	and_sg_sg-Vsg
897	17	1	wall	np1sg	and_sg_sg-Vsg
898	17	2	and	and	and_sg_sg-Vsg
899	17	3	the	det2sg	and_sg_sg-Vsg
900	17	4	screen	np2sg	and_sg_sg-Vsg
901	17	5	is	Vsg	and_sg_sg-Vsg
902	17	7	<eos>	End	and_sg_sg-Vsg
903	18	0	The	det1sg	and_sg_sg-Vsg
904	18	1	apartment	np1sg	and_sg_sg-Vsg
905	18	2	and	and	and_sg_sg-Vsg
906	18	3	the	det2sg	and_sg_sg-Vsg
907	18	4	studio	np2sg	and_sg_sg-Vsg
908	18	5	was	Vsg	and_sg_sg-Vsg
909	18	7	<eos>	End	and_sg_sg-Vsg
910	19	0	The	det1sg	and_sg_sg-Vsg
911	19	1	pedestrian	np1sg	and_sg_sg-Vsg
912	19	2	and	and	and_sg_sg-Vsg
913	19	3	the	det2sg	and_sg_sg-Vsg
914	19	4	vehicle	np2sg	and_sg_sg-Vsg
915	19	5	was	Vsg	and_sg_sg-Vsg
916	19	7	<eos>	End	and_sg_sg-Vsg
917	20	0	The	det1sg	and_sg_sg-Vsg
918	20	1	coach	np1sg	and_sg_sg-Vsg
919	20	2	and	and	and_sg_sg-Vsg
920	20	3	the	det2sg	and_sg_sg-Vsg
921	20	4	athlete	np2sg	and_sg_sg-Vsg
922	20	5	was	Vsg	and_sg_sg-Vsg
923	20	7	<eos>	End	and_sg_sg-Vsg
924	21	0	The	det1sg	and_sg_sg-Vsg
925	21	1	episode	np1sg	and_sg_sg-Vsg
926	21	2	and	and	and_sg_sg-Vsg
927	21	3	the	det2sg	and_sg_sg-Vsg
928	21	4	chapter	np2sg	and_sg_sg-Vsg
929	21	5	was	Vsg	and_sg_sg-Vsg
930	21	7	<eos>	End	and_sg_sg-Vsg
931	22	0	The	det1sg	and_sg_sg-Vsg
932	22	1	program	np1sg	and_sg_sg-Vsg
933	22	2	and	and	and_sg_sg-Vsg
934	22	3	the	det2sg	and_sg_sg-Vsg
935	22	4	mistake	np2sg	and_sg_sg-Vsg
936	22	5	was	Vsg	and_sg_sg-Vsg
937	22	7	<eos>	End	and_sg_sg-Vsg
938	23	0	The	det1sg	and_sg_sg-Vsg
939	23	1	manager	np1sg	and_sg_sg-Vsg
940	23	2	and	and	and_sg_sg-Vsg
941	23	3	the	det2sg	and_sg_sg-Vsg
942	23	4	executive	np2sg	and_sg_sg-Vsg
943	23	5	was	Vsg	and_sg_sg-Vsg
944	23	7	<eos>	End	and_sg_sg-Vsg
945	24	0	The	det1sg	and_sg_sg-Vsg
946	24	1	mayor	np1sg	and_sg_sg-Vsg
947	24	2	and	and	and_sg_sg-Vsg
948	24	3	the	det2sg	and_sg_sg-Vsg
949	24	4	governor	np2sg	and_sg_sg-Vsg
950	24	5	was	Vsg	and_sg_sg-Vsg
951	24	7	<eos>	End	and_sg_sg-Vsg
952	25	0	The	det1sg	and_sg_sg-Vsg
953	25	1	culture	np1sg	and_sg_sg-Vsg
954	25	2	and	and	and_sg_sg-Vsg
955	25	3	the	det2sg	and_sg_sg-Vsg
956	25	4	tradition	np2sg	and_sg_sg-Vsg
957	25	5	was	Vsg	and_sg_sg-Vsg
958	25	7	<eos>	End	and_sg_sg-Vsg
959	26	0	The	det1sg	and_sg_sg-Vsg
960	26	1	activity	np1sg	and_sg_sg-Vsg
961	26	2	and	and	and_sg_sg-Vsg
962	26	3	the	det2sg	and_sg_sg-Vsg
963	26	4	exercise	np2sg	and_sg_sg-Vsg
964	26	5	was	Vsg	and_sg_sg-Vsg
965	26	7	<eos>	End	and_sg_sg-Vsg
966	27	0	The	det1sg	and_sg_sg-Vsg
967	27	1	argument	np1sg	and_sg_sg-Vsg
968	27	2	and	and	and_sg_sg-Vsg
969	27	3	the	det2sg	and_sg_sg-Vsg
970	27	4	controversy	np2sg	and_sg_sg-Vsg
971	27	5	was	Vsg	and_sg_sg-Vsg
972	27	7	<eos>	End	and_sg_sg-Vsg
973	28	0	The	det1sg	and_sg_sg-Vsg
974	28	1	defect	np1sg	and_sg_sg-Vsg
975	28	2	and	and	and_sg_sg-Vsg
976	28	3	the	det2sg	and_sg_sg-Vsg
977	28	4	problem	np2sg	and_sg_sg-Vsg
978	28	5	was	Vsg	and_sg_sg-Vsg
979	28	7	<eos>	End	and_sg_sg-Vsg
980	29	0	The	det1sg	and_sg_sg-Vsg
981	29	1	assumption	np1sg	and_sg_sg-Vsg
982	29	2	and	and	and_sg_sg-Vsg
983	29	3	the	det2sg	and_sg_sg-Vsg
984	29	4	hope	np2sg	and_sg_sg-Vsg
985	29	5	was	Vsg	and_sg_sg-Vsg
986	29	7	<eos>	End	and_sg_sg-Vsg
987	30	0	The	det1sg	and_sg_sg-Vsg
988	30	1	pool	np1sg	and_sg_sg-Vsg
989	30	2	and	and	and_sg_sg-Vsg
990	30	3	the	det2sg	and_sg_sg-Vsg
991	30	4	park	np2sg	and_sg_sg-Vsg
992	30	5	was	Vsg	and_sg_sg-Vsg
993	30	7	<eos>	End	and_sg_sg-Vsg
994	31	0	The	det1sg	and_sg_sg-Vsg
995	31	1	tire	np1sg	and_sg_sg-Vsg
996	31	2	and	and	and_sg_sg-Vsg
997	31	3	the	det2sg	and_sg_sg-Vsg
998	31	4	wheel	np2sg	and_sg_sg-Vsg
999	31	5	was	Vsg	and_sg_sg-Vsg
1000	31	7	<eos>	End	and_sg_sg-Vsg
1001	32	0	The	det1sg	and_sg_sg-Vsg
1002	32	1	report	np1sg	and_sg_sg-Vsg
1003	32	2	and	and	and_sg_sg-Vsg
1004	32	3	the	det2sg	and_sg_sg-Vsg
1005	32	4	review	np2sg	and_sg_sg-Vsg
1006	32	5	was	Vsg	and_sg_sg-Vsg
1007	32	7	<eos>	End	and_sg_sg-Vsg
1008	33	0	The	det1sg	and_sg_sg-Vsg
1009	33	1	warrant	np1sg	and_sg_sg-Vsg
1010	33	2	and	and	and_sg_sg-Vsg
1011	33	3	the	det2sg	and_sg_sg-Vsg
1012	33	4	verdict	np2sg	and_sg_sg-Vsg
1013	33	5	was	Vsg	and_sg_sg-Vsg
1014	33	7	<eos>	End	and_sg_sg-Vsg
1015	34	0	The	det1sg	and_sg_sg-Vsg
1016	34	1	meeting	np1sg	and_sg_sg-Vsg
1017	34	2	and	and	and_sg_sg-Vsg
1018	34	3	the	det2sg	and_sg_sg-Vsg
1019	34	4	conference	np2sg	and_sg_sg-Vsg
1020	34	5	was	Vsg	and_sg_sg-Vsg
1021	34	7	<eos>	End	and_sg_sg-Vsg
1022	35	0	The	det1sg	and_sg_sg-Vsg
1023	35	1	sidewalk	np1sg	and_sg_sg-Vsg
1024	35	2	and	and	and_sg_sg-Vsg
1025	35	3	the	det2sg	and_sg_sg-Vsg
1026	35	4	street	np2sg	and_sg_sg-Vsg
1027	35	5	was	Vsg	and_sg_sg-Vsg
1028	35	7	<eos>	End	and_sg_sg-Vsg
1029	36	0	The	det1sg	and_sg_sg-Vsg
1030	36	1	job	np1sg	and_sg_sg-Vsg
1031	36	2	and	and	and_sg_sg-Vsg
1032	36	3	the	det2sg	and_sg_sg-Vsg
1033	36	4	duty	np2sg	and_sg_sg-Vsg
1034	36	5	was	Vsg	and_sg_sg-Vsg
1035	36	7	<eos>	End	and_sg_sg-Vsg
1036	0	0	The	det1pl	and_pl_pl-Vpl
1037	0	1	bulls	np1pl	and_pl_pl-Vpl
1038	0	2	and	and	and_pl_pl-Vpl
1039	0	3	the	det2pl	and_pl_pl-Vpl
1040	0	4	pigs	np2pl	and_pl_pl-Vpl
1041	0	5	are	Vpl	and_pl_pl-Vpl
1042	0	7	<eos>	End	and_pl_pl-Vpl
1043	1	0	The	det1pl	and_pl_pl-Vpl
1044	1	1	doors	np1pl	and_pl_pl-Vpl
1045	1	2	and	and	and_pl_pl-Vpl
1046	1	3	the	det2pl	and_pl_pl-Vpl
1047	1	4	windows	np2pl	and_pl_pl-Vpl
1048	1	5	are	Vpl	and_pl_pl-Vpl
1049	1	7	<eos>	End	and_pl_pl-Vpl
1050	2	0	The	det1pl	and_pl_pl-Vpl
1051	2	1	toys	np1pl	and_pl_pl-Vpl
1052	2	2	and	and	and_pl_pl-Vpl
1053	2	3	the	det2pl	and_pl_pl-Vpl
1054	2	4	bottles	np2pl	and_pl_pl-Vpl
1055	2	5	are	Vpl	and_pl_pl-Vpl
1056	2	7	<eos>	End	and_pl_pl-Vpl
1057	3	0	The	det1pl	and_pl_pl-Vpl
1058	3	1	headlines	np1pl	and_pl_pl-Vpl
1059	3	2	and	and	and_pl_pl-Vpl
1060	3	3	the	det2pl	and_pl_pl-Vpl
1061	3	4	stories	np2pl	and_pl_pl-Vpl
1062	3	5	are	Vpl	and_pl_pl-Vpl
1063	3	7	<eos>	End	and_pl_pl-Vpl
1064	4	0	The	det1pl	and_pl_pl-Vpl
1065	4	1	leaders	np1pl	and_pl_pl-Vpl
1066	4	2	and	and	and_pl_pl-Vpl
1067	4	3	the	det2pl	and_pl_pl-Vpl
1068	4	4	rivals	np2pl	and_pl_pl-Vpl
1069	4	5	are	Vpl	and_pl_pl-Vpl
1070	4	7	<eos>	End	and_pl_pl-Vpl
