	sent_index	word_index	word	region	condition
564	9	3	comment	prefix	Vsg-Npl-and
565	9	4	va	Vsg	Vsg-Npl-and
566	9	5	les	det1pl	Vsg-Npl-and
567	9	6	patrons	np1pl	Vsg-Npl-and
568	9	7	et	and	Vsg-Npl-and
569	9	9	<eos>	Vsg-Npl-and	
570	10	0	Il	prefix	Vsg-Npl-and
571	10	1	attend	prefix	Vsg-Npl-and
572	10	2	de	prefix	Vsg-Npl-and
573	10	3	voir	prefix	Vsg-Npl-and
574	10	4	combien	prefix	Vsg-Npl-and
575	10	5	va	Vsg	Vsg-Npl-and
576	10	6	les	det1pl	Vsg-Npl-and
577	10	7	directeurs	np1pl	Vsg-Npl-and
578	10	8	et	and	Vsg-Npl-and
579	10	10	<eos>	Vsg-Npl-and	
580	11	0	Elle	prefix	Vsg-Npl-and
581	11	1	verra	prefix	Vsg-Npl-and
582	11	2	comment	prefix	Vsg-Npl-and
583	11	3	va	Vsg	Vsg-Npl-and
584	11	4	les	det1pl	Vsg-Npl-and
585	11	5	techniciens	np1pl	Vsg-Npl-and
586	11	6	et	and	Vsg-Npl-and
587	11	8	<eos>	Vsg-Npl-and	
588	12	0	Je	prefix	Vsg-Npl-and
589	12	1	veux	prefix	Vsg-Npl-and
590	12	2	savoir	prefix	Vsg-Npl-and
591	12	3	ce	prefix	Vsg-Npl-and
592	12	4	que	prefix	Vsg-Npl-and
593	12	5	va	Vsg	Vsg-Npl-and
594	12	6	les	det1pl	Vsg-Npl-and
595	12	7	parcs	np1pl	Vsg-Npl-and
596	12	8	et	and	Vsg-Npl-and
597	12	10	<eos>	Vsg-Npl-and	
598	13	0	Je	prefix	Vsg-Npl-and
599	13	1	me	prefix	Vsg-Npl-and
600	13	2	demande	prefix	Vsg-Npl-and
601	13	3	pendant	prefix	Vsg-Npl-and
602	13	4	quelles	prefix	Vsg-Npl-and
603	13	5	semaines	prefix	Vsg-Npl-and
604	13	6	va	Vsg	Vsg-Npl-and
605	13	7	les	det1pl	Vsg-Npl-and
606	13	8	meetings	np1pl	Vsg-Npl-and
607	13	9	et	and	Vsg-Npl-and
608	13	11	<eos>	Vsg-Npl-and	
609	14	0	Il	prefix	Vsg-Npl-and
610	14	1	ne	prefix	Vsg-Npl-and
611	14	2	sait	prefix	Vsg-Npl-and
612	14	3	pas	prefix	Vsg-Npl-and
613	14	4	quand	prefix	Vsg-Npl-and
614	14	5	va	Vsg	Vsg-Npl-and
615	14	6	les	det1pl	Vsg-Npl-and
616	14	7	avions	np1pl	Vsg-Npl-and
617	14	8	et	and	Vsg-Npl-and
618	14	10	<eos>	Vsg-Npl-and	
619	15	0	Elle	prefix	Vsg-Npl-and
620	15	1	ignore	prefix	Vsg-Npl-and
621	15	2	combien	prefix	Vsg-Npl-and
622	15	3	va	Vsg	Vsg-Npl-and
623	15	4	les	det1pl	Vsg-Npl-and
624	15	5	loyers	np1pl	Vsg-Npl-and
625	15	6	et	and	Vsg-Npl-and
626	15	8	<eos>	Vsg-Npl-and	
627	16	0	Nous	prefix	Vsg-Npl-and
628	16	1	voulons	prefix	Vsg-Npl-and
629	16	2	savoir	prefix	Vsg-Npl-and
630	16	3	quand	prefix	Vsg-Npl-and
631	16	4	va	Vsg	Vsg-Npl-and
632	16	5	les	det1pl	Vsg-Npl-and
633	16	6	villes	np1pl	Vsg-Npl-and
634	16	7	et	and	Vsg-Npl-and
635	16	9	<eos>	Vsg-Npl-and	
636	17	0	Nous	prefix	Vsg-Npl-and
637	17	1	ne	prefix	Vsg-Npl-and
638	17	2	savons	prefix	Vsg-Npl-and
639	17	3	pas	prefix	Vsg-Npl-and
640	17	4	quand	prefix	Vsg-Npl-and
641	17	5	va	Vsg	Vsg-Npl-and
642	17	6	les	det1pl	Vsg-Npl-and
643	17	7	partis	np1pl	Vsg-Npl-and
644	17	8	et	and	Vsg-Npl-and
645	17	10	<eos>	Vsg-Npl-and	
646	18	0	Il	prefix	Vsg-Npl-and
647	18	1	veut	prefix	Vsg-Npl-and
648	18	2	savoir	prefix	Vsg-Npl-and
649	18	3	que	prefix	Vsg-Npl-and
650	18	4	va	Vsg	Vsg-Npl-and
651	18	5	les	det1pl	Vsg-Npl-and
652	18	6	bus	np1pl	Vsg-Npl-and
653	18	7	et	and	Vsg-Npl-and
654	18	9	<eos>	Vsg-Npl-and	
655	19	0	Il	prefix	Vsg-Npl-and
656	19	1	aimerait	prefix	Vsg-Npl-and
657	19	2	savoir	prefix	Vsg-Npl-and
658	19	3	ce	prefix	Vsg-Npl-and
659	19	4	que	prefix	Vsg-Npl-and
660	19	5	va	Vsg	Vsg-Npl-and
661	19	6	les	det1pl	Vsg-Npl-and
662	19	7	restaurants	np1pl	Vsg-Npl-and
663	19	8	et	and	Vsg-Npl-and
664	19	10	<eos>	Vsg-Npl-and	
665	20	0	Je	prefix	Vsg-Npl-and
666	20	1	ne	prefix	Vsg-Npl-and
667	20	2	sais	prefix	Vsg-Npl-and
668	20	3	pas	prefix	Vsg-Npl-and
669	20	4	comment	prefix	Vsg-Npl-and
670	20	5	va	Vsg	Vsg-Npl-and
671	20	6	les	det1pl	Vsg-Npl-and
672	20	7	réponses	np1pl	Vsg-Npl-and
673	20	8	et	and	Vsg-Npl-and
674	20	10	<eos>	Vsg-Npl-and	
675	21	0	Je	prefix	Vsg-Npl-and
676	21	1	me	prefix	Vsg-Npl-and
677	21	2	demande	prefix	Vsg-Npl-and
678	21	3	quand	prefix	Vsg-Npl-and
679	21	4	va	Vsg	Vsg-Npl-and
680	21	5	les	det1pl	Vsg-Npl-and
681	21	6	spectacles	np1pl	Vsg-Npl-and
682	21	7	et	and	Vsg-Npl-and
683	21	9	<eos>	Vsg-Npl-and	
684	22	0	Nous	prefix	Vsg-Npl-and
685	22	1	attendons	prefix	Vsg-Npl-and
686	22	2	de	prefix	Vsg-Npl-and
687	22	3	voir	prefix	Vsg-Npl-and
688	22	4	ce	prefix	Vsg-Npl-and
689	22	5	que	prefix	Vsg-Npl-and
690	22	6	va	Vsg	Vsg-Npl-and
691	22	7	les	det1pl	Vsg-Npl-and
692	22	8	livres	np1pl	Vsg-Npl-and
693	22	9	et	and	Vsg-Npl-and
694	22	11	<eos>	Vsg-Npl-and	
695	23	0	Il	prefix	Vsg-Npl-and
696	23	1	ignore	prefix	Vsg-Npl-and
697	23	2	dans	prefix	Vsg-Npl-and
698	23	3	quelles	prefix	Vsg-Npl-and
699	23	4	rues	prefix	Vsg-Npl-and
700	23	5	va	Vsg	Vsg-Npl-and
701	23	6	les	det1pl	Vsg-Npl-and
702	23	7	grèves	np1pl	Vsg-Npl-and
703	23	8	et	and	Vsg-Npl-and
704	23	10	<eos>	Vsg-Npl-and	
705	0	0	Je	prefix	Vpl-Npl-and
706	0	1	me	prefix	Vpl-Npl-and
707	0	2	demande	prefix	Vpl-Npl-and
708	0	3	où	prefix	Vpl-Npl-and
709	0	4	vont	Vpl	Vpl-Npl-and
710	0	5	les	det1pl	Vpl-Npl-and
711	0	6	maires	np1pl	Vpl-Npl-and
712	0	7	et	and	Vpl-Npl-and
713	0	9	<eos>	Vpl-Npl-and	
714	1	0	Elle	prefix	Vpl-Npl-and
715	1	1	ne	prefix	Vpl-Npl-and
716	1	2	sait	prefix	Vpl-Npl-and
717	1	3	plus	prefix	Vpl-Npl-and
718	1	4	à	prefix	Vpl-Npl-and
719	1	5	quelle	prefix	Vpl-Npl-and
720	1	6	heure	prefix	Vpl-Npl-and
721	1	7	vont	Vpl	Vpl-Npl-and
722	1	8	les	det1pl	Vpl-Npl-and
723	1	9	dirigeants	np1pl	Vpl-Npl-and
724	1	10	et	and	Vpl-Npl-and
725	1	12	<eos>	Vpl-Npl-and	
726	2	0	Il	prefix	Vpl-Npl-and
727	2	1	aimerait	prefix	Vpl-Npl-and
728	2	2	savoir	prefix	Vpl-Npl-and
729	2	3	ce	prefix	Vpl-Npl-and
730	2	4	que	prefix	Vpl-Npl-and
731	2	5	vont	Vpl	Vpl-Npl-and
732	2	6	les	det1pl	Vpl-Npl-and
733	2	7	présidents	np1pl	Vpl-Npl-and
734	2	8	et	and	Vpl-Npl-and
735	2	10	<eos>	Vpl-Npl-and	
736	3	0	Nous	prefix	Vpl-Npl-and
737	3	1	voulons	prefix	Vpl-Npl-and
738	3	2	savoir	prefix	Vpl-Npl-and
739	3	3	ce	prefix	Vpl-Npl-and
740	3	4	que	prefix	Vpl-Npl-and
741	3	5	vont	Vpl	Vpl-Npl-and
742	3	6	les	det1pl	Vpl-Npl-and
743	3	7	animateurs	np1pl	Vpl-Npl-and
744	3	8	et	and	Vpl-Npl-and
745	3	10	<eos>	Vpl-Npl-and	
746	4	0	Je	prefix	Vpl-Npl-and
747	4	1	me	prefix	Vpl-Npl-and
748	4	2	demande	prefix	Vpl-Npl-and
749	4	3	quand	prefix	Vpl-Npl-and
750	4	4	vont	Vpl	Vpl-Npl-and
751	4	5	les	det1pl	Vpl-Npl-and
752	4	6	gouverneurs	np1pl	Vpl-Npl-and
753	4	7	et	and	Vpl-Npl-and
754	4	9	<eos>	Vpl-Npl-and	
755	5	0	Tu	prefix	Vpl-Npl-and
756	5	1	ne	prefix	Vpl-Npl-and
757	5	2	sais	prefix	Vpl-Npl-and
758	5	3	pas	prefix	Vpl-Npl-and
759	5	4	ce	prefix	Vpl-Npl-and
760	5	5	que	prefix	Vpl-Npl-and
761	5	6	vont	Vpl	Vpl-Npl-and
762	5	7	les	det1pl	Vpl-Npl-and
763	5	8	bébés	np1pl	Vpl-Npl-and
764	5	9	et	and	Vpl-Npl-and
765	5	11	<eos>	Vpl-Npl-and	
766	6	0	Il	prefix	Vpl-Npl-and
767	6	1	ne	prefix	Vpl-Npl-and
768	6	2	sait	prefix	Vpl-Npl-and
769	6	3	pas	prefix	Vpl-Npl-and
770	6	4	à	prefix	Vpl-Npl-and
771	6	5	quel	prefix	Vpl-Npl-and
772	6	6	moment	prefix	Vpl-Npl-and
773	6	7	vont	Vpl	Vpl-Npl-and
774	6	8	mes	det1pl	Vpl-Npl-and
775	6	9	frère	np1pl	Vpl-Npl-and
776	6	10	et	and	Vpl-Npl-and
777	6	12	<eos>	Vpl-Npl-and	
778	7	0	Elle	prefix	Vpl-Npl-and
779	7	1	ignore	prefix	Vpl-Npl-and
780	7	2	quel	prefix	Vpl-Npl-and
781	7	3	jour	prefix	Vpl-Npl-and
782	7	4	vont	Vpl	Vpl-Npl-and
783	7	5	les	det1pl	Vpl-Npl-and
784	7	6	médecins	np1pl	Vpl-Npl-and
785	7	7	et	and	Vpl-Npl-and
786	7	9	<eos>	Vpl-Npl-and	
787	8	0	Nous	prefix	Vpl-Npl-and
788	8	1	avons	prefix	Vpl-Npl-and
789	8	2	noté	prefix	Vpl-Npl-and
790	8	3	quand	prefix	Vpl-Npl-and
791	8	4	vont	Vpl	Vpl-Npl-and
792	8	5	les	det1pl	Vpl-Npl-and
793	8	6	agents	np1pl	Vpl-Npl-and
794	8	7	et	and	Vpl-Npl-and
795	8	9	<eos>	Vpl-Npl-and	
796	9	0	Ils	prefix	Vpl-Npl-and
797	9	1	se	prefix	Vpl-Npl-and
798	9	2	demandent	prefix	Vpl-Npl-and
799	9	3	comment	prefix	Vpl-Npl-and
800	9	4	vont	Vpl	Vpl-Npl-and
801	9	5	les	det1pl	Vpl-Npl-and
802	9	6	patrons	np1pl	Vpl-Npl-and
803	9	7	et	and	Vpl-Npl-and
804	9	9	<eos>	Vpl-Npl-and	
805	10	0	Il	prefix	Vpl-Npl-and
806	10	1	attend	prefix	Vpl-Npl-and
807	10	2	de	prefix	Vpl-Npl-and
808	10	3	voir	prefix	Vpl-Npl-and
809	10	4	combien	prefix	Vpl-Npl-and
810	10	5	vont	Vpl	Vpl-Npl-and
811	10	6	les	det1pl	Vpl-Npl-and
812	10	7	directeurs	np1pl	Vpl-Npl-and
813	10	8	et	and	Vpl-Npl-and
814	10	10	<eos>	Vpl-Npl-and	
815	11	0	Elle	prefix	Vpl-Npl-and
816	11	1	verra	prefix	Vpl-Npl-and
817	11	2	comment	prefix	Vpl-Npl-and
818	11	3	vont	Vpl	Vpl-Npl-and
819	11	4	les	det1pl	Vpl-Npl-and
820	11	5	techniciens	np1pl	Vpl-Npl-and
821	11	6	et	and	Vpl-Npl-and
822	11	8	<eos>	Vpl-Npl-and	
823	12	0	Je	prefix	Vpl-Npl-and
824	12	1	veux	prefix	Vpl-Npl-and
825	12	2	savoir	prefix	Vpl-Npl-and
826	12	3	ce	prefix	Vpl-Npl-and
827	12	4	que	prefix	Vpl-Npl-and
828	12	5	vont	Vpl	Vpl-Npl-and
829	12	6	les	det1pl	Vpl-Npl-and
830	12	7	parcs	np1pl	Vpl-Npl-and
831	12	8	et	and	Vpl-Npl-and
832	12	10	<eos>	Vpl-Npl-and	
833	13	0	Je	prefix	Vpl-Npl-and
834	13	1	me	prefix	Vpl-Npl-and
835	13	2	demande	prefix	Vpl-Npl-and
836	13	3	pendant	prefix	Vpl-Npl-and
837	13	4	quelles	prefix	Vpl-Npl-and
838	13	5	semaines	prefix	Vpl-Npl-and
839	13	6	vont	Vpl	Vpl-Npl-and
840	13	7	les	det1pl	Vpl-Npl-and
841	13	8	meetings	np1pl	Vpl-Npl-and
842	13	9	et	and	Vpl-Npl-and
843	13	11	<eos>	Vpl-Npl-and	
844	14	0	Il	prefix	Vpl-Npl-and
845	14	1	ne	prefix	Vpl-Npl-and
846	14	2	sait	prefix	Vpl-Npl-and
847	14	3	pas	prefix	Vpl-Npl-and
848	14	4	quand	prefix	Vpl-Npl-and
849	14	5	vont	Vpl	Vpl-Npl-and
850	14	6	les	det1pl	Vpl-Npl-and
851	14	7	avions	np1pl	Vpl-Npl-and
852	14	8	et	and	Vpl-Npl-and
853	14	10	<eos>	Vpl-Npl-and	
854	15	0	Elle	prefix	Vpl-Npl-and
855	15	1	ignore	prefix	Vpl-Npl-and
856	15	2	combien	prefix	Vpl-Npl-and
857	15	3	vont	Vpl	Vpl-Npl-and
858	15	4	les	det1pl	Vpl-Npl-and
859	15	5	loyers	np1pl	Vpl-Npl-and
860	15	6	et	and	Vpl-Npl-and
861	15	8	<eos>	Vpl-Npl-and	
862	16	0	Nous	prefix	Vpl-Npl-and
863	16	1	voulons	prefix	Vpl-Npl-and
864	16	2	savoir	prefix	Vpl-Npl-and
865	16	3	quand	prefix	Vpl-Npl-and
866	16	4	vont	Vpl	Vpl-Npl-and
867	16	5	les	det1pl	Vpl-Npl-and
868	16	6	villes	np1pl	Vpl-Npl-and
869	16	7	et	and	Vpl-Npl-and
870	16	9	<eos>	Vpl-Npl-and	
871	17	0	Nous	prefix	Vpl-Npl-and
872	17	1	ne	prefix	Vpl-Npl-and
873	17	2	savons	prefix	Vpl-Npl-and
874	17	3	pas	prefix	Vpl-Npl-and
875	17	4	quand	prefix	Vpl-Npl-and
876	17	5	vont	Vpl	Vpl-Npl-and
877	17	6	les	det1pl	Vpl-Npl-and
878	17	7	partis	np1pl	Vpl-Npl-and
879	17	8	et	and	Vpl-Npl-and
880	17	10	<eos>	Vpl-Npl-and	
881	18	0	Il	prefix	Vpl-Npl-and
882	18	1	veut	prefix	Vpl-Npl-and
883	18	2	savoir	prefix	Vpl-Npl-and
884	18	3	que	prefix	Vpl-Npl-and
885	18	4	vont	Vpl	Vpl-Npl-and
886	18	5	les	det1pl	Vpl-Npl-and
887	18	6	bus	np1pl	Vpl-Npl-and
888	18	7	et	and	Vpl-Npl-and
889	18	9	<eos>	Vpl-Npl-and	
890	19	0	Il	prefix	Vpl-Npl-and
891	19	1	aimerait	prefix	Vpl-Npl-and
892	19	2	savoir	prefix	Vpl-Npl-and
893	19	3	ce	prefix	Vpl-Npl-and
894	19	4	que	prefix	Vpl-Npl-and
895	19	5	vont	Vpl	Vpl-Npl-and
896	19	6	les	det1pl	Vpl-Npl-and
897	19	7	restaurants	np1pl	Vpl-Npl-and
898	19	8	et	and	Vpl-Npl-and
899	19	10	<eos>	Vpl-Npl-and	
900	20	0	Je	prefix	Vpl-Npl-and
901	20	1	ne	prefix	Vpl-Npl-and
902	20	2	sais	prefix	Vpl-Npl-and
903	20	3	pas	prefix	Vpl-Npl-and
904	20	4	comment	prefix	Vpl-Npl-and
905	20	5	vont	Vpl	Vpl-Npl-and
906	20	6	les	det1pl	Vpl-Npl-and
907	20	7	réponses	np1pl	Vpl-Npl-and
908	20	8	et	and	Vpl-Npl-and
909	20	10	<eos>	Vpl-Npl-and	
910	21	0	Je	prefix	Vpl-Npl-and
911	21	1	me	prefix	Vpl-Npl-and
912	21	2	demande	prefix	Vpl-Npl-and
913	21	3	quand	prefix	Vpl-Npl-and
914	21	4	vont	Vpl	Vpl-Npl-and
915	21	5	les	det1pl	Vpl-Npl-and
916	21	6	spectacles	np1pl	Vpl-Npl-and
917	21	7	et	and	Vpl-Npl-and
918	21	9	<eos>	Vpl-Npl-and	
919	22	0	Nous	prefix	Vpl-Npl-and
920	22	1	attendons	prefix	Vpl-Npl-and
921	22	2	de	prefix	Vpl-Npl-and
922	22	3	voir	prefix	Vpl-Npl-and
923	22	4	ce	prefix	Vpl-Npl-and
924	22	5	que	prefix	Vpl-Npl-and
925	22	6	vont	Vpl	Vpl-Npl-and
926	22	7	les	det1pl	Vpl-Npl-and
927	22	8	livres	np1pl	Vpl-Npl-and
928	22	9	et	and	Vpl-Npl-and
929	22	11	<eos>	Vpl-Npl-and	
930	23	0	Il	prefix	Vpl-Npl-and
931	23	1	ignore	prefix	Vpl-Npl-and
932	23	2	dans	prefix	Vpl-Npl-and
933	23	3	quelles	prefix	Vpl-Npl-and
934	23	4	rues	prefix	Vpl-Npl-and
935	23	5	vont	Vpl	Vpl-Npl-and
936	23	6	les	det1pl	Vpl-Npl-and
937	23	7	grèves	np1pl	Vpl-Npl-and
938	23	8	et	and	Vpl-Npl-and
939	23	10	<eos>	Vpl-Npl-and	
940	0	0	Je	prefix	Vsg-Nsg-or
941	0	1	me	prefix	Vsg-Nsg-or
942	0	2	demande	prefix	Vsg-Nsg-or
943	0	3	où	prefix	Vsg-Nsg-or
944	0	4	va	Vsg	Vsg-Nsg-or
945	0	5	le	det1sg	Vsg-Nsg-or
946	0	6	maire	np1sg	Vsg-Nsg-or
947	0	7	ou	or	Vsg-Nsg-or
948	0	9	<eos>	Vsg-Nsg-or	
949	1	0	Elle	prefix	Vsg-Nsg-or
950	1	1	ne	prefix	Vsg-Nsg-or
951	1	2	sait	prefix	Vsg-Nsg-or
952	1	3	plus	prefix	Vsg-Nsg-or
953	1	4	à	prefix	Vsg-Nsg-or
954	1	5	quelle	prefix	Vsg-Nsg-or
955	1	6	heure	prefix	Vsg-Nsg-or
956	1	7	va	Vsg	Vsg-Nsg-or
957	1	8	le	det1sg	Vsg-Nsg-or
958	1	9	dirigeant	np1sg	Vsg-Nsg-or
959	1	10	ou	or	Vsg-Nsg-or
960	1	12	<eos>	Vsg-Nsg-or	
961	2	0	Il	prefix	Vsg-Nsg-or
962	2	1	aimerait	prefix	Vsg-Nsg-or
963	2	2	savoir	prefix	Vsg-Nsg-or
964	2	3	ce	prefix	Vsg-Nsg-or
965	2	4	que	prefix	Vsg-Nsg-or
966	2	5	va	Vsg	Vsg-Nsg-or
967	2	6	le	det1sg	Vsg-Nsg-or
968	2	7	président	np1sg	Vsg-Nsg-or
969	2	8	ou	or	Vsg-Nsg-or
970	2	10	<eos>	Vsg-Nsg-or	
971	3	0	Nous	prefix	Vsg-Nsg-or
972	3	1	voulons	prefix	Vsg-Nsg-or
973	3	2	savoir	prefix	Vsg-Nsg-or
974	3	3	ce	prefix	Vsg-Nsg-or
975	3	4	que	prefix	Vsg-Nsg-or
976	3	5	va	Vsg	Vsg-Nsg-or
977	3	6	l'	det1sg	Vsg-Nsg-or
978	3	7	animateur	np1sg	Vsg-Nsg-or
979	3	8	ou	or	Vsg-Nsg-or
980	3	10	<eos>	Vsg-Nsg-or	
981	4	0	Je	prefix	Vsg-Nsg-or
982	4	1	me	prefix	Vsg-Nsg-or
983	4	2	demande	prefix	Vsg-Nsg-or
984	4	3	quand	prefix	Vsg-Nsg-or
985	4	4	va	Vsg	Vsg-Nsg-or
986	4	5	le	det1sg	Vsg-Nsg-or
987	4	6	gouverneur	np1sg	Vsg-Nsg-or
988	4	7	ou	or	Vsg-Nsg-or
989	4	9	<eos>	Vsg-Nsg-or	
990	5	0	Tu	prefix	Vsg-Nsg-or
991	5	1	ne	prefix	Vsg-Nsg-or
992	5	2	sais	prefix	Vsg-Nsg-or
993	5	3	pas	prefix	Vsg-Nsg-or
994	5	4	ce	prefix	Vsg-Nsg-or
995	5	5	que	prefix	Vsg-Nsg-or
996	5	6	va	Vsg	Vsg-Nsg-or
997	5	7	le	det1sg	Vsg-Nsg-or
998	5	8	bébé	np1sg	Vsg-Nsg-or
999	5	9	ou	or	Vsg-Nsg-or
1000	5	11	<eos>	Vsg-Nsg-or	
1001	6	0	Il	prefix	Vsg-Nsg-or
1002	6	1	ne	prefix	Vsg-Nsg-or
1003	6	2	sait	prefix	Vsg-Nsg-or
1004	6	3	pas	prefix	Vsg-Nsg-or
1005	6	4	à	prefix	Vsg-Nsg-or
1006	6	5	quel	prefix	Vsg-Nsg-or
1007	6	6	moment	prefix	Vsg-Nsg-or
1008	6	7	va	Vsg	Vsg-Nsg-or
1009	6	8	mon	det1sg	Vsg-Nsg-or
1010	6	9	frère	np1sg	Vsg-Nsg-or
1011	6	10	ou	or	Vsg-Nsg-or
1012	6	12	<eos>	Vsg-Nsg-or	
1013	7	0	Elle	prefix	Vsg-Nsg-or
1014	7	1	ignore	prefix	Vsg-Nsg-or
1015	7	2	quel	prefix	Vsg-Nsg-or
1016	7	3	jour	prefix	Vsg-Nsg-or
1017	7	4	va	Vsg	Vsg-Nsg-or
1018	7	5	le	det1sg	Vsg-Nsg-or
1019	7	6	médecin	np1sg	Vsg-Nsg-or
1020	7	7	ou	or	Vsg-Nsg-or
1021	7	9	<eos>	Vsg-Nsg-or	
1022	8	0	Nous	prefix	Vsg-Nsg-or
1023	8	1	avons	prefix	Vsg-Nsg-or
1024	8	2	noté	prefix	Vsg-Nsg-or
1025	8	3	quand	prefix	Vsg-Nsg-or
1026	8	4	va	Vsg	Vsg-Nsg-or
1027	8	5	l'	det1sg	Vsg-Nsg-or
1028	8	6	agent	np1sg	Vsg-Nsg-or
1029	8	7	ou	or	Vsg-Nsg-or
1030	8	9	<eos>	Vsg-Nsg-or	
1031	9	0	Ils	prefix	Vsg-Nsg-or
1032	9	1	se	prefix	Vsg-Nsg-or
1033	9	2	demandent	prefix	Vsg-Nsg-or
1034	9	3	comment	prefix	Vsg-Nsg-or
1035	9	4	va	Vsg	Vsg-Nsg-or
1036	9	5	le	det1sg	Vsg-Nsg-or
1037	9	6	patron	np1sg	Vsg-Nsg-or
1038	9	7	ou	or	Vsg-Nsg-or
1039	9	9	<eos>	Vsg-Nsg-or	
1040	10	0	Il	prefix	Vsg-Nsg-or
1041	10	1	attend	prefix	Vsg-Nsg-or
1042	10	2	de	prefix	Vsg-Nsg-or
1043	10	3	voir	prefix	Vsg-Nsg-or
1044	10	4	combien	prefix	Vsg-Nsg-or
1045	10	5	va	Vsg	Vsg-Nsg-or
1046	10	6	le	det1sg	Vsg-Nsg-or
1047	10	7	directeur	np1sg	Vsg-Nsg-or
1048	10	8	ou	or	Vsg-Nsg-or
1049	10	10	<eos>	Vsg-Nsg-or	
1050	11	0	Elle	prefix	Vsg-Nsg-or
1051	11	1	verra	prefix	Vsg-Nsg-or
1052	11	2	comment	prefix	Vsg-Nsg-or
1053	11	3	va	Vsg	Vsg-Nsg-or
1054	11	4	le	det1sg	Vsg-Nsg-or
1055	11	5	technicien	np1sg	Vsg-Nsg-or
1056	11	6	ou	or	Vsg-Nsg-or
1057	11	8	<eos>	Vsg-Nsg-or	
1058	12	0	Je	prefix	Vsg-Nsg-or
1059	12	1	veux	prefix	Vsg-Nsg-or
1060	12	2	savoir	prefix	Vsg-Nsg-or
1061	12	3	ce	prefix	Vsg-Nsg-or
1062	12	4	que	prefix	Vsg-Nsg-or
1063	12	5	va	Vsg	Vsg-Nsg-or
1064	12	6	le	det1sg	Vsg-Nsg-or
1065	12	7	parc	np1sg	Vsg-Nsg-or
1066	12	8	ou	or	Vsg-Nsg-or
1067	12	10	<eos>	Vsg-Nsg-or	
1068	13	0	Je	prefix	Vsg-Nsg-or
1069	13	1	me	prefix	Vsg-Nsg-or
1070	13	2	demande	prefix	Vsg-Nsg-or
1071	13	3	pendant	prefix	Vsg-Nsg-or
1072	13	4	quelles	prefix	Vsg-Nsg-or
1073	13	5	semaines	prefix	Vsg-Nsg-or
1074	13	6	va	Vsg	Vsg-Nsg-or
1075	13	7	le	det1sg	Vsg-Nsg-or
1076	13	8	meeting	np1sg	Vsg-Nsg-or
1077	13	9	ou	or	Vsg-Nsg-or
1078	13	11	<eos>	Vsg-Nsg-or	
1079	14	0	Il	prefix	Vsg-Nsg-or
1080	14	1	ne	prefix	Vsg-Nsg-or
1081	14	2	sait	prefix	Vsg-Nsg-or
1082	14	3	pas	prefix	Vsg-Nsg-or
1083	14	4	quand	prefix	Vsg-Nsg-or
1084	14	5	va	Vsg	Vsg-Nsg-or
1085	14	6	l'	det1sg	Vsg-Nsg-or
1086	14	7	avion	np1sg	Vsg-Nsg-or
1087	14	8	ou	or	Vsg-Nsg-or
1088	14	10	<eos>	Vsg-Nsg-or	
1089	15	0	Elle	prefix	Vsg-Nsg-or
1090	15	1	ignore	prefix	Vsg-Nsg-or
1091	15	2	combien	prefix	Vsg-Nsg-or
1092	15	3	va	Vsg	Vsg-Nsg-or
1093	15	4	le	det1sg	Vsg-Nsg-or
1094	15	5	loyer	np1sg	Vsg-Nsg-or
1095	15	6	ou	or	Vsg-Nsg-or
1096	15	8	<eos>	Vsg-Nsg-or	
1097	16	0	Nous	prefix	Vsg-Nsg-or
1098	16	1	voulons	prefix	Vsg-Nsg-or
1099	16	2	savoir	prefix	Vsg-Nsg-or
1100	16	3	quand	prefix	Vsg-Nsg-or
1101	16	4	va	Vsg	Vsg-Nsg-or
1102	16	5	la	det1sg	Vsg-Nsg-or
1103	16	6	ville	np1sg	Vsg-Nsg-or
1104	16	7	ou	or	Vsg-Nsg-or
1105	16	9	<eos>	Vsg-Nsg-or	
1106	17	0	Nous	prefix	Vsg-Nsg-or
1107	17	1	ne	prefix	Vsg-Nsg-or
1108	17	2	savons	prefix	Vsg-Nsg-or
1109	17	3	pas	prefix	Vsg-Nsg-or
1110	17	4	quand	prefix	Vsg-Nsg-or
1111	17	5	va	Vsg	Vsg-Nsg-or
1112	17	6	le	det1sg	Vsg-Nsg-or
1113	17	7	parti	np1sg	Vsg-Nsg-or
1114	17	8	ou	or	Vsg-Nsg-or
1115	17	10	<eos>	Vsg-Nsg-or	
1116	18	0	Il	prefix	Vsg-Nsg-or
1117	18	1	veut	prefix	Vsg-Nsg-or
1118	18	2	savoir	prefix	Vsg-Nsg-or
1119	18	3	que	prefix	Vsg-Nsg-or
1120	18	4	va	Vsg	Vsg-Nsg-or
1121	18	5	le	det1sg	Vsg-Nsg-or
1122	18	6	bus	np1sg	Vsg-Nsg-or
1123	18	7	ou	or	Vsg-Nsg-or
1124	18	9	<eos>	Vsg-Nsg-or	
1125	19	0	Il	prefix	Vsg-Nsg-or
1126	19	1	aimerait	prefix	Vsg-Nsg-or
1127	19	2	savoir	prefix	Vsg-Nsg-or
1128	19	3	ce	prefix	Vsg-Nsg-or
1129	19	4	que	prefix	Vsg-Nsg-or
1130	19	5	va	Vsg	Vsg-Nsg-or
1131	19	6	le	det1sg	Vsg-Nsg-or
1132	19	7	restaurant	np1sg	Vsg-Nsg-or
1133	19	8	ou	or	Vsg-Nsg-or
